Site,Latitude,Longitude,Altitude,Month,Season,Species,pH,TDS,EC,Alcalinite,PO4,NO3,Profondeur,Vegetation,Algues,Nature_fond,Count,Taux_infestation,total
Marché de Kituku,0.706056495634798,3.4067753292803804,7.2985804103507865,Août,Sèche,Ceratophallus natalensis,2.200552367428894,6.349663329415057,6.900629954039548,4.375757021660286,0.9009740277622618,1.3599503857802886,0.48858001481867097,Moyenne,Modérées,Vaseux,1.3862943611198906,2.2300144001592104,4.663439094112067
Mawe Hai,0.712831173368352,3.4065718134956104,7.300877863891915,Août,Sèche,Biomphalaria pfeifferi,2.1598687907924505,6.467077415118228,7.0317412587631285,4.557029810660157,1.5713205903209724,0.8997547632340556,0.8796267475025635,Forte,Modérées,Vaseux,3.1780538303479458,2.468099531471619,4.8283137373023015
Port Bisengimana,0.6931471805599453,3.408528675268409,7.294513159624605,Octobre,Pluvieuse,Biomphalaria pfeifferi,2.1126345090356,6.101663339406057,6.666956792429207,4.301358731606427,1.0360274134764884,0.8073683246499682,0.9321640810304452,Moyenne,Absentes,Vaseux,2.6390573296152584,3.4965075614664802,5.056245805348308
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.291860547968892,Novembre,Pluvieuse,Bulinus tropicus,2.163323025660538,6.329186003129627,6.926184414450504,4.411585436915426,0.8219800524029137,1.959953929057249,0.9783261227936076,Moyenne,Modérées,Sableux,2.1972245773362196,2.424802725718295,4.844187086458591
Port Bisengimana,0.6931471805599453,3.408528675268409,7.29654885280233,Novembre,Pluvieuse,Biomphalaria pfeifferi,2.145931282948669,5.831002324666921,6.49329987903584,4.143134726391533,0.7957037688850374,1.213427963096691,0.6523251860396903,Forte,Modérées,Sableux,3.4011973816621555,3.2386784521643803,4.990432586778736
Port Bisengimana,0.6931471805599453,3.408528675268409,7.289473993360301,Juillet,Sèche,Gyraulus costulatus,2.200552367428894,6.1870313306519575,6.775822607721311,4.60816569496789,0.9779501122608828,1.111528513934656,1.1755733298042381,Moyenne,Abondantes,Rocheux,1.9459101490553132,1.791759469228055,4.68213122712422
Mawe Hai,0.712831173368352,3.4065718134956104,7.303102708902016,Septembre,Pluvieuse,Bellamya capillata,2.1482677326096886,6.088364371847941,6.7227501245589805,4.398146016553765,1.3428648031925547,1.3882923637825637,0.1988508587451652,Moyenne,Absentes,Sableux,2.1972245773362196,1.791759469228055,4.718498871295094
Marché de Kituku,0.706056495634798,3.4067753292803804,7.295260061713309,Novembre,Pluvieuse,Gyraulus costulatus,2.192770226986839,5.851052393391237,6.372466183037772,4.178992036282385,1.161587087829498,1.7588918656024382,0.5822156198526637,Faible,Modérées,Vaseux,1.791759469228055,2.1972245773362196,4.330733340286331
Port Bisengimana,0.6931471805599453,3.408528675268409,7.29641326877392,Novembre,Pluvieuse,Bulinus tropicus,2.2407096892759584,6.280021236970423,6.903044199252018,4.235554730773624,0.8932267922756034,1.130756741994677,0.5709795465857378,Forte,Modérées,Sableux,2.0794415416798357,3.1986731175506815,4.990432586778736
Plage du Peuple,0.6987658661412391,3.407702941213177,7.288381097076656,Octobre,Pluvieuse,Gyraulus costulatus,2.1198634561787513,6.202535517187923,6.772050096816762,4.563305981889393,0.8796267475025635,1.810908288066816,0.8878912573524571,Moyenne,Modérées,Vaseux,2.772588722239781,2.2082744135228043,4.8283137373023015
Port Bisengimana,0.6931471805599453,3.408528675268409,7.294241420492499,Octobre,Pluvieuse,Bulinus tropicus,2.201659174404085,6.259772650376566,6.805168690207036,4.310799125385514,0.9984235614126774,0.7202758479481979,0.8796267475025635,Moyenne,Modérées,Sableux,2.0794415416798357,3.3978584803966405,5.056245805348308
Mawe Hai,0.712831173368352,3.4065718134956104,7.299662222491451,Septembre,Pluvieuse,Bulinus forskalii,2.206074192613202,6.159095388491933,6.792007670437824,3.927896354584436,1.1777314931207088,2.0010745126057308,0.9321640810304452,Moyenne,Modérées,Rocheux,1.6094379124341003,2.7536607123542622,4.718498871295094
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2870132949211275,Juillet,Sèche,Melanoides tuberculata,2.2407096892759584,6.137511048037225,6.628834712198929,3.9646154555473165,0.30306317449008324,0.3974329364109001,0.9477893989335261,Forte,Modérées,Vaseux,2.3978952727983707,1.791759469228055,4.68213122712422
Plage du Peuple,0.6987658661412391,3.407702941213177,7.287423832046291,Septembre,Pluvieuse,Gyraulus costulatus,2.1770218700187,6.028278520230698,6.585343726009258,4.146304301152812,1.2095571826198366,0.9078552530530535,1.0331844833456545,Forte,Modérées,Vaseux,2.302585092994046,2.028148247292285,4.2626798770413155
Marché de Kituku,0.706056495634798,3.4067753292803804,7.299256680072915,Juillet,Sèche,Bulinus tropicus,2.209372711271867,6.137294995319522,6.686983911812983,4.476199804691132,1.4639496056854948,0.8628899551470398,1.3837912309017721,Moyenne,Modérées,Vaseux,2.1972245773362196,2.917770732084279,4.543294782270004
Mawe Hai,0.712831173368352,3.4065718134956104,7.303372051035487,Octobre,Pluvieuse,Bellamya capillata,2.1412419425852827,6.198072129782092,6.800281420676904,4.428433007488037,1.184789984909162,1.1297879061365594,0.9122827104766162,Moyenne,Abondantes,Sableux,1.6094379124341003,1.791759469228055,4.48863636973214
Marché de Kituku,0.706056495634798,3.4067753292803804,7.2986480579070445,Juillet,Sèche,Bulinus tropicus,2.1174596088673567,6.173160908508018,6.77776048236595,4.146304301152812,0.555033878430311,0.6302073807860711,0.5538851132264376,Forte,Absentes,Rocheux,1.9459101490553132,2.8507065015037334,4.543294782270004
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.290292882446597,Août,Sèche,Lymnaea natalensis,2.203869120054888,5.87577307261179,6.476510717886486,4.593097604753822,0.2561914053604101,1.11382925447297,0.5068176023684519,Moyenne,Absentes,Rocheux,2.302585092994046,1.791759469228055,4.859812404361672
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.293969607498164,Octobre,Pluvieuse,Melanoides tuberculata,2.190535589185423,5.977619140285929,6.537995095494749,4.4520190064939165,0.5282725373697112,2.1709946726064486,0.6678293725756554,Forte,Modérées,Sableux,2.0794415416798357,1.791759469228055,4.574710978503383
Port Bisengimana,0.6931471805599453,3.408528675268409,7.295802913053232,Juin,Sèche,Bulinus forskalii,2.178155014615869,5.9156628336917,6.502190165873639,4.237000862623624,1.65134731551131,0.7770286645406475,0.8285518175661483,Faible,Abondantes,Sableux,2.70805020110221,2.5952547069568657,4.990432586778736
Plage du Peuple,0.6987658661412391,3.407702941213177,7.280628322489642,Octobre,Pluvieuse,Melanoides tuberculata,2.1447610078004784,5.714392653768217,6.334344780024526,4.197201947661808,1.094604267270571,1.117106871304274,1.172482137234565,Moyenne,Abondantes,Sableux,2.6390573296152584,1.791759469228055,4.8283137373023015
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.297700575432264,Juillet,Sèche,Melanoides tuberculata,2.191653532286764,6.293973653802932,6.856777724217269,4.310799125385514,1.2590290100740142,0.9764446546939022,1.0188473201992472,Forte,Absentes,Vaseux,2.833213344056216,1.791759469228055,4.454347296253507
Plage du Peuple,0.6987658661412391,3.407702941213177,7.284340687539651,Octobre,Pluvieuse,Bulinus forskalii,2.1412419425852827,6.3377102955561755,6.883462586413092,4.084294226368599,1.0438040521731147,0.5158131652770298,1.0818051703517284,Moyenne,Modérées,Vaseux,1.3862943611198906,3.1354942159291497,4.8283137373023015
Port Bisengimana,0.6931471805599453,3.408528675268409,7.294988525495498,Novembre,Pluvieuse,Lymnaea natalensis,2.132982308607866,6.249975242259483,6.792232187726598,4.155753190350744,1.5286616024068127,0.973049065692764,1.0508216248317612,Moyenne,Absentes,Vaseux,2.1972245773362196,3.0301337002713233,4.990432586778736
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.294037567673527,Octobre,Pluvieuse,Gyraulus costulatus,2.122261538862764,6.370927852677146,6.975320465144561,4.355425952876702,0.712949807856125,1.7305930339905675,0.48858001481867097,Moyenne,Modérées,Rocheux,0.6931471805599453,1.791759469228055,4.875197323201151
Port Bisengimana,0.6931471805599453,3.408528675268409,7.290770258252709,Octobre,Pluvieuse,Lymnaea natalensis,2.0769384114617173,6.046426105181957,6.6637710617960755,4.320151230955794,0.8193392057977046,1.260731138144545,0.5187937934151675,Faible,Modérées,Vaseux,2.5649493574615367,3.0252910757955354,5.056245805348308
Mawe Hai,0.712831173368352,3.4065718134956104,7.302765929186442,Juin,Sèche,Bulinus tropicus,2.105352923464337,6.120736882812121,6.691463202617029,4.4331949212482815,1.565903910410372,0.7035924384214839,0.8671004876833833,Forte,Abondantes,Sableux,3.044522437723423,2.174751721484161,4.532599493153256
Mawe Hai,0.712831173368352,3.4065718134956104,7.300067600512001,Juillet,Sèche,Bulinus tropicus,2.1424163408412245,6.340359303727752,6.917111373906162,4.204692619390966,0.6538864666066427,1.2199445738356347,1.1474024528375417,Moyenne,Modérées,Rocheux,2.9444389791664403,2.2192034840549946,4.804021044733257
Mawe Hai,0.712831173368352,3.4065718134956104,7.299527059958299,Juin,Sèche,Bulinus forskalii,2.05668455455722,5.918893854273146,6.518114306220858,4.030694535145645,1.5306111318881295,0.7381205462026765,0.5538851132264376,Forte,Modérées,Vaseux,1.791759469228055,1.916922612182061,4.532599493153256
Mawe Hai,0.712831173368352,3.4065718134956104,7.305456996472468,Novembre,Pluvieuse,Ceratophallus natalensis,2.2300144001592104,6.32704352775198,6.891219310342038,3.7954891891721947,0.3674170404706345,0.4593217808988751,1.0784095813505903,Forte,Abondantes,Sableux,2.302585092994046,1.791759469228055,4.762173934797756
Port Bisengimana,0.6931471805599453,3.408528675268409,7.290224667295986,Septembre,Pluvieuse,Lymnaea natalensis,2.196112848483529,5.656341400056065,6.295819353847015,4.152613470346076,0.9190868191761563,0.7390761124483451,1.184789984909162,Moyenne,Modérées,Vaseux,1.6094379124341003,2.833213344056216,4.672828834461906
Le chalet,0.6966076860980273,3.407960195532211,7.294241420492499,Septembre,Pluvieuse,Biomphalaria pfeifferi,2.2407096892759584,6.20010341221931,6.742998553367654,4.363098624788363,0.9254486696589207,1.2801001647134869,0.3001045924503381,Faible,Absentes,Vaseux,1.9459101490553132,2.617395832834079,4.499809670330265
Mawe Hai,0.712831173368352,3.4065718134956104,7.297158753542951,Août,Sèche,Bulinus forskalii,2.1077860146889784,6.2051636395941925,6.816516798547866,4.206184043977636,0.36672427979173383,0.35627486391739266,0.35767444427181594,Faible,Modérées,Sableux,1.3862943611198906,1.916922612182061,4.8283137373023015
Marché de Kituku,0.706056495634798,3.4067753292803804,7.293289751601423,Juillet,Sèche,Ceratophallus natalensis,2.128231705849268,6.202130576911079,6.815968883351428,4.485259889315534,0.3008450589780618,1.7351891177396608,1.3762440252663892,Forte,Modérées,Sableux,2.772588722239781,2.2192034840549946,4.543294782270004
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.290770258252709,Juin,Sèche,Lymnaea natalensis,2.1564025828159643,6.227721737567575,6.825894252501817,4.442651256490317,1.2908841763152323,1.070898450100594,0.5364933705145685,Forte,Modérées,Rocheux,2.9444389791664403,2.174751721484161,4.624972813284271
Plage du Peuple,0.6987658661412391,3.407702941213177,7.286397173046426,Septembre,Pluvieuse,Bulinus forskalii,2.1610215286722587,6.150815965334412,6.728867818922465,4.041295341132285,0.43760956143473156,0.7929925155296614,0.3987761199573678,Moyenne,Abondantes,Vaseux,1.3862943611198906,3.0155349008501706,4.2626798770413155
Marché de Kituku,0.706056495634798,3.4067753292803804,7.303035362031936,Octobre,Pluvieuse,Lymnaea natalensis,2.2407096892759584,6.079017444115844,6.695798917058491,4.468204330914934,1.051870026115978,1.2573239798229305,0.9001613499442714,Moyenne,Modérées,Sableux,0.6931471805599453,3.139832617527748,4.663439094112067
Marché de Kituku,0.706056495634798,3.4067753292803804,7.300607849039458,Juillet,Sèche,Lymnaea natalensis,2.1294214739848565,5.928524747334108,6.451259999761194,4.39197696552705,0.4414755456311975,1.3817842056420047,0.5596157879354227,Forte,Absentes,Vaseux,2.3978952727983707,2.517696472610991,4.543294782270004
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2941734741700675,Juillet,Sèche,Melanoides tuberculata,2.2213750375685026,6.2422232654551655,6.799167338565238,4.05871738457895,1.164087870627021,0.7134398838277077,1.0260415958332743,Moyenne,Absentes,Rocheux,1.6094379124341003,1.791759469228055,4.68213122712422
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2912474062798935,Juillet,Sèche,Gyraulus costulatus,2.1400661634962708,6.158672466091889,6.760646413943925,4.117409835153096,0.3126185577418125,1.4211787629733923,1.2296405510745139,Moyenne,Abondantes,Vaseux,1.6094379124341003,1.791759469228055,4.68213122712422
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.288791073167126,Juin,Sèche,Bellamya capillata,2.157559320943788,6.223766036206958,6.782192056006791,3.7999735016195233,0.748581887448046,1.33500106673234,1.2412685890696329,Moyenne,Absentes,Rocheux,2.833213344056216,1.791759469228055,4.6913478822291435
Mawe Hai,0.712831173368352,3.4065718134956104,7.3015525822226195,Août,Sèche,Ceratophallus natalensis,2.0693912058263346,6.076035448558252,6.6331868456757395,4.469350462845557,0.7584666466805879,0.7001227942963706,0.5822156198526637,Faible,Modérées,Vaseux,2.0794415416798357,1.791759469228055,4.8283137373023015
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.296074228255331,Juin,Sèche,Lymnaea natalensis,2.1938856760707046,6.09807428216624,6.770101113683341,4.3694478524670215,1.0875513413086848,1.0770481107522691,0.7701082216960736,Moyenne,Absentes,Vaseux,2.302585092994046,2.066862759472976,4.624972813284271
Marché de Kituku,0.706056495634798,3.4067753292803804,7.298106749280254,Août,Sèche,Biomphalaria pfeifferi,2.175887439948088,6.04784488054409,6.626982614831291,3.7977338590260183,1.2756420910162956,1.3386785071782272,0.8878912573524571,Faible,Modérées,Vaseux,2.833213344056216,3.068052935133617,4.663439094112067
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.294581082871363,Août,Sèche,Biomphalaria pfeifferi,2.2192034840549946,6.267200548541362,6.852982253134845,4.378269585796169,0.6037693694087286,1.054660401138927,0.9042181506398859,Forte,Absentes,Sableux,3.258096538021482,2.4849066497880004,4.418840607796598
Marché de Kituku,0.706056495634798,3.4067753292803804,7.294241420492499,Juin,Sèche,Bellamya capillata,2.2267833795777636,6.213006817055218,6.7902097151270935,4.297285406218791,0.7490548124982412,1.5403021735992384,1.091923300517313,Forte,Modérées,Vaseux,2.0794415416798357,1.791759469228055,4.174387269895637
Le chalet,0.6966076860980273,3.407960195532211,7.295260061713309,Septembre,Pluvieuse,Biomphalaria pfeifferi,2.0856720914304723,5.833933159121246,6.461468176353717,4.26689632742025,0.7825307416946308,1.5247511042669064,0.7514160886839212,Moyenne,Absentes,Sableux,1.791759469228055,2.5726122302071057,4.499809670330265
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.28981527864398,Septembre,Pluvieuse,Bulinus tropicus,2.169053700369523,5.978125982668802,6.562726539677803,4.247065649239764,0.8501509293696101,2.157328080336907,0.35767444427181594,Forte,Abondantes,Vaseux,2.3978952727983707,2.4932054526026954,3.7376696182833684
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.293561749427117,Août,Sèche,Biomphalaria pfeifferi,2.151762203259462,6.4783560205783415,7.046124948246909,4.206184043977636,0.8385453832493022,0.3784364357202451,1.264126727145683,Faible,Modérées,Sableux,2.5649493574615367,2.6026896854443837,4.418840607796598
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.29817442888503,Juin,Sèche,Biomphalaria pfeifferi,2.21046980408624,5.974826905954958,6.584653261299096,3.8199077165203406,0.5687171021817683,1.299919145373145,0.9242589015233319,Forte,Modérées,Rocheux,2.4849066497880004,2.4069451083182885,4.624972813284271
Plage du Peuple,0.6987658661412391,3.407702941213177,7.283997528413398,Septembre,Pluvieuse,Lymnaea natalensis,2.186051276738094,6.083815808172168,6.67405621372841,4.3054155323020415,0.8907677746430692,1.1012754060875933,1.2383742310432684,Moyenne,Modérées,Sableux,1.6094379124341003,2.8678989020441064,4.2626798770413155
Plage du Peuple,0.6987658661412391,3.407702941213177,7.292881616094771,Novembre,Pluvieuse,Bellamya capillata,2.175887439948088,6.114787763139981,6.664791600218621,4.3489867805956814,1.528227857008557,1.5777408256908456,0.9516578757114464,Forte,Abondantes,Sableux,2.3978952727983707,1.840549633397487,4.127134385045092
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.293629737325297,Juillet,Sèche,Melanoides tuberculata,2.162172939277301,6.040492778175336,6.609484004976088,4.079230924412053,0.1414995622736995,0.9928813340358676,1.0188473201992472,Moyenne,Modérées,Vaseux,2.0794415416798357,1.791759469228055,4.454347296253507
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.296209858256895,Octobre,Pluvieuse,Biomphalaria pfeifferi,2.191653532286764,5.988460038087683,6.536256720437246,4.476199804691132,1.1161247137527408,0.6642331703953029,0.3001045924503381,Faible,Abondantes,Vaseux,1.3862943611198906,3.039749158970765,4.574710978503383
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.290292882446597,Octobre,Pluvieuse,Melanoides tuberculata,2.1587147225743437,5.810242385757328,6.381985207830324,4.197201947661808,1.0969442315674127,1.8298577578267134,1.1939224684724346,Moyenne,Modérées,Sableux,2.8903717578961645,1.791759469228055,4.875197323201151
Mawe Hai,0.712831173368352,3.4065718134956104,7.3026311855360335,Juillet,Sèche,Bulinus tropicus,2.1126345090356,5.874087678954409,6.414278293550759,4.540098189244376,1.187233480321638,1.990200407901893,0.636576829071551,Forte,Modérées,Sableux,3.6375861597263857,2.2082744135228043,4.804021044733257
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.293697720601438,Octobre,Pluvieuse,Bulinus tropicus,2.222459048514761,5.909712045235723,6.541895425466332,4.212127597878484,0.9688831819933257,0.9749369273068885,1.1249295969854831,Forte,Modérées,Rocheux,3.4965075614664802,2.2192034840549946,4.875197323201151
Mawe Hai,0.712831173368352,3.4065718134956104,7.297835985046554,Août,Sèche,Lymnaea natalensis,2.191653532286764,6.105908681498851,6.685985783221071,4.139955073474153,1.791759469228055,2.099979192897384,0.4054651081081644,Moyenne,Modérées,Sableux,1.791759469228055,2.0794415416798357,4.8283137373023015
Marché de Kituku,0.706056495634798,3.4067753292803804,7.3003377612592875,Juillet,Sèche,Melanoides tuberculata,2.1447610078004784,6.134265345739653,6.655826376236174,4.247065649239764,0.5601870533037149,0.6075892921982987,0.43178241642553783,Moyenne,Modérées,Rocheux,2.302585092994046,1.791759469228055,4.543294782270004
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2947848249346166,Juillet,Sèche,Bulinus forskalii,2.2407096892759584,6.058422015232863,6.621538798691966,4.291828366755733,1.3001916620664788,2.0407007133634054,1.1052568313867783,Forte,Modérées,Vaseux,2.772588722239781,2.7013612129514133,4.68213122712422
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.295938579855774,Juillet,Sèche,Melanoides tuberculata,2.131796772013764,6.333989855442272,6.999057437388923,4.223909766576744,1.503632853537124,1.7488519682167785,1.252762968495368,Moyenne,Modérées,Sableux,3.258096538021482,1.791759469228055,4.454347296253507
Le chalet,0.6966076860980273,3.407960195532211,7.292677485858972,Octobre,Pluvieuse,Ceratophallus natalensis,2.122261538862764,6.115892125483034,6.728389350013815,4.416428061391214,0.5872309549683962,1.173410498743296,0.4637340162321401,Forte,Abondantes,Rocheux,2.4849066497880004,1.791759469228055,5.236441962829949
Le chalet,0.6966076860980273,3.407960195532211,7.298039065094637,Juin,Sèche,Ceratophallus natalensis,2.128231705849268,5.806940566758827,6.391414474528037,4.660604892876192,1.3952541024913625,1.43746264769429,1.184789984909162,Forte,Abondantes,Sableux,2.70805020110221,1.791759469228055,4.663439094112067
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.293901642703902,Août,Sèche,Ceratophallus natalensis,2.1587147225743437,6.229496710915942,6.803061207867471,4.400603020246817,0.6302073807860711,2.0135687975291283,0.9516578757114464,Forte,Modérées,Rocheux,1.3862943611198906,1.791759469228055,4.859812404361672
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.2955993783328985,Août,Sèche,Gyraulus costulatus,2.0541237336955462,6.01151224241176,6.611906617197295,4.220977213155467,0.647626665258136,1.6665741038049096,0.5709795465857378,Forte,Abondantes,Sableux,0.6931471805599453,1.791759469228055,4.418840607796598
Mawe Hai,0.712831173368352,3.4065718134956104,7.302294246956748,Octobre,Pluvieuse,Bellamya capillata,2.149433913499871,6.103005921840889,6.694562058521095,4.440295542797857,0.5486992761940722,1.2933563654606215,0.6575200029167941,Faible,Modérées,Sableux,1.9459101490553132,1.791759469228055,4.48863636973214
Port Bisengimana,0.6931471805599453,3.408528675268409,7.297497426625065,Septembre,Pluvieuse,Melanoides tuberculata,2.2407096892759584,6.280395838960195,6.8988154374126625,4.359269647551265,0.6402736909528771,1.3188181959949767,1.3837912309017721,Faible,Abondantes,Vaseux,1.9459101490553132,1.791759469228055,4.672828834461906
Port Bisengimana,0.6931471805599453,3.408528675268409,7.286944855678039,Octobre,Pluvieuse,Melanoides tuberculata,2.2407096892759584,6.205567353770043,6.840974245291786,4.2456340097683265,1.16813835131672,2.00269547743452,0.5247285289349821,Forte,Absentes,Vaseux,1.791759469228055,1.791759469228055,5.056245805348308
Mawe Hai,0.712831173368352,3.4065718134956104,7.2993242818981905,Octobre,Pluvieuse,Melanoides tuberculata,2.1972245773362196,6.268527940411622,6.867037445703578,4.3054155323020415,0.4081282255276481,0.6312717768418579,1.0885619528146082,Faible,Absentes,Sableux,2.70805020110221,1.791759469228055,4.48863636973214
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.290497499983034,Septembre,Pluvieuse,Bellamya capillata,2.154085084675602,6.000919705878737,6.481117605641172,4.178992036282385,1.5177611238621962,0.521171915820135,1.332366019094335,Moyenne,Abondantes,Vaseux,2.6390573296152584,1.791759469228055,4.51085950651685
Plage du Peuple,0.6987658661412391,3.407702941213177,7.284820912568604,Juillet,Sèche,Ceratophallus natalensis,2.1587147225743437,6.068888444072786,6.675949317089274,4.403054001865957,1.014868295235149,0.7016112589720747,1.0715836162801904,Moyenne,Modérées,Sableux,1.791759469228055,1.791759469228055,4.2626798770413155
Port Bisengimana,0.6931471805599453,3.408528675268409,7.292609433186177,Août,Sèche,Lymnaea natalensis,2.191653532286764,6.247462435293139,6.852136855219125,4.32280727501391,0.211880359035499,1.2519054580812388,1.2383742310432684,Faible,Absentes,Rocheux,1.3862943611198906,2.451005098112319,4.248495242049359
Marché de Kituku,0.706056495634798,3.4067753292803804,7.296752194382994,Novembre,Pluvieuse,Bulinus forskalii,2.1471001901536506,6.197868774417894,6.807934943699926,4.350277936359301,0.7957037688850374,1.3711807233098425,0.7275486072772778,Faible,Absentes,Sableux,1.6094379124341003,3.2846635654062037,4.330733340286331
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.287287005063797,Août,Sèche,Bulinus forskalii,2.209372711271867,6.126432407518466,6.679850410566217,4.3294166844015844,1.3782621894226263,1.4511453334395068,1.1184149159642893,Faible,Absentes,Vaseux,2.1972245773362196,1.791759469228055,4.859812404361672
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.2859177045622925,Novembre,Pluvieuse,Ceratophallus natalensis,2.1412419425852827,6.210399253648137,6.794250578185316,4.139955073474153,1.5392300173906037,1.7774914974303502,1.358409157630355,Faible,Modérées,Rocheux,1.9459101490553132,2.2823823856765264,4.736198448394496
Marché de Kituku,0.706056495634798,3.4067753292803804,7.2906338884175055,Septembre,Pluvieuse,Biomphalaria pfeifferi,2.145931282948669,6.185797016568072,6.816188085456647,4.45318382899021,0.6780335427498971,1.0137803531514122,1.3164082336557241,Moyenne,Modérées,Vaseux,2.8903717578961645,3.676300671907076,4.2626798770413155
Port Bisengimana,0.6931471805599453,3.408528675268409,7.296277666359989,Octobre,Pluvieuse,Bulinus tropicus,2.1471001901536506,6.16709711575114,6.789196942858002,4.3294166844015844,1.0134174426048779,0.9005677714089189,0.598836501088704,Moyenne,Modérées,Vaseux,2.995732273553991,3.407841924380824,5.056245805348308
Le chalet,0.6966076860980273,3.407960195532211,7.298783339292532,Novembre,Pluvieuse,Bulinus tropicus,2.1447610078004784,6.064947323867785,6.541895425466332,4.598145571051127,1.1454958745669601,1.7289971474917396,0.9477893989335261,Moyenne,Absentes,Rocheux,2.5649493574615367,2.4595888418037104,3.58351893845611
Marché de Kituku,0.706056495634798,3.4067753292803804,7.298106749280254,Juillet,Sèche,Biomphalaria pfeifferi,2.2126603854660587,6.070968648220581,6.645610990318195,4.0163830207523885,0.8162493776939287,0.9790777199729198,0.688134638736401,Forte,Abondantes,Vaseux,1.9459101490553132,2.9391619220655967,4.543294782270004
Port Bisengimana,0.6931471805599453,3.408528675268409,7.295192184570911,Juin,Sèche,Ceratophallus natalensis,2.1838015570040787,6.000176487710004,6.6537658474968255,4.378269585796169,0.6996261466576544,1.8430860963933957,0.7654678421395714,Moyenne,Absentes,Vaseux,0.6931471805599453,2.028148247292285,4.990432586778736
Mawe Hai,0.712831173368352,3.4065718134956104,7.299594643508488,Septembre,Pluvieuse,Bellamya capillata,2.1162555148025524,6.162261618049983,6.682233902881963,4.21803603456465,0.7134398838277077,1.5111633431657598,0.2546422183735807,Moyenne,Modérées,Rocheux,1.6094379124341003,1.791759469228055,4.718498871295094
Marché de Kituku,0.706056495634798,3.4067753292803804,7.293425759762122,Octobre,Pluvieuse,Ceratophallus natalensis,2.1983350716202463,5.96255053694334,6.556778356158042,4.160444363926624,1.4763635582087582,2.1972245773362196,1.2149127443642704,Faible,Modérées,Sableux,2.3978952727983707,2.917770732084279,4.663439094112067
Le chalet,0.6966076860980273,3.407960195532211,7.2975651474797285,Septembre,Pluvieuse,Bulinus forskalii,2.2407096892759584,6.239105570022579,6.784683281392143,4.447346100794524,1.7587196151498548,1.070898450100594,0.6830968447064438,Forte,Absentes,Rocheux,1.6094379124341003,2.468099531471619,4.499809670330265
Plage du Peuple,0.6987658661412391,3.407702941213177,7.284820912568604,Août,Sèche,Bellamya capillata,2.1564025828159643,5.986954391630096,6.527080339681191,3.960813169597578,1.2947271675944,1.0346069586921973,0.3506568716131694,Moyenne,Absentes,Vaseux,2.0794415416798357,1.791759469228055,4.700480365792417
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.290088223033255,Août,Sèche,Ceratophallus natalensis,2.211565694606877,6.174410908670779,6.692207804289556,3.7612001156935624,1.791759469228055,1.2627132993485362,1.3217558399823195,Moyenne,Abondantes,Vaseux,2.833213344056216,1.791759469228055,4.859812404361672
Port Bisengimana,0.6931471805599453,3.408528675268409,7.291315551702252,Juin,Sèche,Biomphalaria pfeifferi,2.2407096892759584,6.164997597868857,6.762613893312466,4.229749199228304,0.9309822806171448,1.6591800043289144,0.19062035960864973,Forte,Modérées,Vaseux,3.2188758248682006,2.89591193827178,4.990432586778736
Plage du Peuple,0.6987658661412391,3.407702941213177,7.281316838077293,Septembre,Pluvieuse,Ceratophallus natalensis,2.2364452904895007,6.253828811575473,6.868182503862314,4.060443010546419,0.33289441527332897,2.1972245773362196,0.6729444732424258,Faible,Absentes,Sableux,0.6931471805599453,2.5726122302071057,4.2626798770413155
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.293833673290111,Octobre,Pluvieuse,Biomphalaria pfeifferi,2.2407096892759584,6.245719093447244,6.78694265876539,4.400603020246817,0.5429055172294023,1.3174800451195308,0.9858167945227653,Moyenne,Abondantes,Rocheux,3.2188758248682006,3.091042453358316,4.574710978503383
